message,comment_author,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,,,
"Carolyn Tucker so True Carolyn.  But you left out 'any' sense.  so it's not just common sense they lack, but any sense at all.",0,2018-02-24 17:37:58,1,1,0,0,0,0,0,0,,,
"Lindon King Matthew ~~  not quite..   ""The United States currently uses a family-based immigration system that emphasizes family unification.""   https://www.us-immigration.com/blog/family-based-vs-merit-based-immigration/",0,2018-02-24 17:46:10,0,0,0,0,0,0,0,0,,,
Jason Humphrey division,0,2018-02-24 18:18:01,0,0,0,0,0,0,0,0,,,
Carolyn you look pretty what's the secrete,0,2018-02-24 21:16:33,0,0,0,0,0,0,0,0,,,
"You're awesome, Trump! May you make the country great again during your remaining seven years as President!",0,2018-02-24 12:34:40,96,82,7,0,6,0,1,0,,,
Trump called you a snake.,0,2018-02-24 13:11:02,1,0,0,0,0,0,1,0,,,
Says the guy with a monkey in his display picture 😑,0,2018-02-24 13:19:12,1,1,0,0,0,0,0,0,,,
"Tayyab, YOU are a PLANT!!!",0,2018-02-24 13:32:07,3,2,0,0,0,0,1,0,,,
"Liking your own comments, Judy? You must be a loner.",0,2018-02-24 13:33:35,2,2,0,0,0,0,0,0,,,
"Tayyab Khalil Well thank you. Be careful Judy is the spelling cop, she is like Jethro 6th grade.",0,2018-02-24 16:08:32,1,0,0,0,1,0,0,0,,,
"Liberals , are not just just sick, very rude as well.",0,2018-02-24 16:09:49,2,2,0,0,0,0,0,0,,,
"I had the good fortune of listening to virtually every word of Donald J. Trump's presentation yesterday.  Superb.  Bravo.  Right-on, Donald J. Trump, right-on.",0,2018-02-24 12:48:53,86,73,9,0,2,0,2,0,,,
Trump 2020!,0,2018-02-24 13:17:10,10,7,3,0,0,0,0,0,,,
"The Liberals are having a meltdown, because Trump is a successful President. Everyone get over Melania. She is a American citizen. and it has nothing to do with Trump. We Love Donald Trump😍",0,2018-02-24 16:16:11,5,2,3,0,0,0,0,0,,,
President Trump is the the right president at the right time. He is the only man to be able to fix the destruction left behind by #44..❤️ We Love Donald Trump❤️ President Donald J. Trump #MAGA 2020 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲,0,2018-02-24 16:22:26,5,2,3,0,0,0,0,0,,,
"People go out and Vote Nov 6, 2018 Our president needs more republicans in the house & senate.. the alternative is Nancy will become ""Speaker"" Pelosi😱😲😫🙁😨😬",0,2018-02-24 16:26:18,5,2,1,1,0,1,0,0,,,
He's a disgrace,0,2018-02-24 16:49:31,2,1,0,0,0,0,1,0,,,
"Kathy Swiderski  You are full of you know what ,best pres we have had in a long time",0,2018-02-24 17:14:54,2,2,0,0,0,0,0,0,,,
what he done to be a successful President 😂😂😂😂😂😂😂😂😂,0,2018-02-24 19:26:29,2,2,0,0,0,0,0,0,,,
Ayla Ponzini soon to be President Pelosi 😂😂😂😂,0,2018-02-24 19:28:26,1,1,0,0,0,0,0,0,,,
"Ken Swallow Preident Pelosi? yes,  of an old age home? maybe..",0,2018-02-24 21:36:20,0,0,0,0,0,0,0,0,,,
Kathy Swiderski Only in your sick mind!,0,2018-02-24 23:01:20,0,0,0,0,0,0,0,0,,,
The (D)'s will never go for this - they are trying to rebuild there base by importing NEW voters by way of illegal immigration. Sad.,0,2018-02-24 12:38:28,81,73,1,0,4,0,3,0,,,
"Tim, Learn to SPELL!! You meant, T-H-E-I- R. It's obvious that you're a Trumpster!!! Get an education BEFORE you post!!!!",0,2018-02-24 13:35:48,6,5,0,0,0,0,1,0,,,
Trollbot^^,0,2018-02-24 13:44:52,3,3,0,0,0,0,0,0,,,
Judy Johnson Thanks for the tip Snowflake.,0,2018-02-24 13:56:23,5,4,0,0,1,0,0,0,,,
Judy Johnson Spelling doesnt count dear - if thats the only retort you can come up with against  Tim Martinez comment- you are sadly lacking in substance...,0,2018-02-24 14:52:12,3,2,1,0,0,0,0,0,,,
"Judy Johnson , You ludicrous buffoon of a thing. When you correct someone on spelling and constructing a sentence you should have some kind of an idea what you are doing. You are 100% wrong. They're would be proper and they are is fine as well. When I want something out of a whales blow hole I will go to sea world.",0,2018-02-24 15:49:40,3,2,1,0,0,0,0,0,,,
Either a BOT or ignorant person that should know that comment is total BS.  When is this D vs R going to end and the USA unite???  Dear Mr. President...,0,2018-02-24 17:27:09,1,1,0,0,0,0,0,0,,,
"This type of website/comments should be very frightening to every USA citizen....Never that I remember before has this type of division been stated so often and ""stupidly"".  Comments I have read here tell me some people haven't a clue about what is happening in our USA on either side.",0,2018-02-24 17:32:10,0,0,0,0,0,0,0,0,,,
Marxist left flooding the USA with illegals for Israel. Pathetic!,0,2018-02-24 19:53:46,0,0,0,0,0,0,0,0,,,
Judy Johnson shame on you liberal communist POS!,0,2018-02-24 20:16:37,2,2,0,0,0,0,0,0,,,
"Judy, your hate and ignorance is showing. English wasn't your best subject was it ?",0,2018-02-24 20:38:06,0,0,0,0,0,0,0,0,,,
"OP, illegal immigrants can't vote.  Smh.",0,2018-02-25 05:13:14,0,0,0,0,0,0,0,0,,,
"""we have ""ILLEGALED DEMOCRAT GOVERNMENT"" OCCUPYING OUR CURRENT GOVERNMENT SYSTEM!",0,2018-02-25 05:15:07,0,0,0,0,0,0,0,0,,,
"That's what all sane people in from this country want. The only people willing to give up their home and country are the left sided winged nuts. Mentally challenged to just want to open the floodgates and let whoever wants to raid our great nation. We've seen the damage these illegals have caused. Murdering, maiming, stealing, etc. When do we say, enough is enough?!",0,2018-02-24 12:49:46,56,47,4,1,3,0,1,0,,,
"Said someone who clearly, like 45, has no idea how the lottery system works 👍",0,2018-02-24 14:07:00,2,1,0,0,0,0,1,0,,,
The Native Americans felt the same way when they have to endured the same pain when the Americans invaded their land.,0,2018-02-24 14:50:29,5,5,0,0,0,0,0,0,,,
"Jason Humphrey what, so break the law instead? That's like saying that I don't have any money so I'm going to rob a bank.",0,2018-02-24 15:49:00,2,1,1,0,0,0,0,0,,,
Jason Sweeny all I said was You and Trump don't know much about the lottery system and who it lets in...am I wrong ?,0,2018-02-24 16:35:04,0,0,0,0,0,0,0,0,,,
"Instead of knocking another party, look at your own crazy party, ok?",0,2018-02-24 22:09:09,0,0,0,0,0,0,0,0,,,
Why don’t we start by cleaning out the criminal US citizens and see how many left are illegals.  I bet there aren’t that many.  Most crimes are committed by US citizens.  You should be ashamed.,0,2018-02-24 22:11:34,3,2,0,0,1,0,0,0,,,
But any logic presented is not the Republican way.  They are idiots.,0,2018-02-24 22:17:41,0,0,0,0,0,0,0,0,,,
Stephanie Sheldon but I do not hold a grudge for that.  It is what it is and they live the worse lives of anyone in the USA.  Had everything taken from us but that is okay. We were also never given the opportunities that other people were offered.,0,2018-02-24 22:50:35,0,0,0,0,0,0,0,0,,,
Jason Humphrey Works at Blockbuster and thinks he's smarter than President Trump! What a laugh,0,2018-02-24 23:07:05,0,0,0,0,0,0,0,0,,,
Hey Pam? My 7 year old grandchild is smarter than Dump.,0,2018-02-25 00:28:55,0,0,0,0,0,0,0,0,,,
Well unfortunately if we are mentally challenged mental health care might be tough since funding was cut for that 🤷‍♀️,0,2018-02-25 01:41:03,0,0,0,0,0,0,0,0,,,
"Pam Overbey 😂😂😂 doesn't realise blockbuster is no more and tries to be clever at a job I held 15 years ago....
And is definitely no smarter than my lunch 👍",0,2018-02-25 01:52:26,0,0,0,0,0,0,0,0,,,
Pam Overbey cmon Pam ...Trumpy has an IQ of around 57...want to see if you are better ? Shall we see if you know how the lottery system works ? Or do you want to be as much of an idiot as the imbecile in charge ?,0,2018-02-25 01:54:35,0,0,0,0,0,0,0,0,,,
RIGHT NOW!! Thank GOD for President Donald J Trump!! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0,2018-02-25 02:43:00,0,0,0,0,0,0,0,0,,,
"Mr President, exactly how do your in-laws fit into this category?  What skills do they have and what value do they contribute to our economy?  If you’re serious about ending chain migration, you need to start at home.",0,2018-02-24 12:40:24,390,243,17,4,45,5,76,0,,,
All of Trump's family are contributing citizens and not one has ever leeched off our taxpayers.  Stay in Mexico and improve your own country so that your citizens won't have to leave in order to survive.  What have you done to make Mexico better?,0,2018-02-24 12:53:50,536,472,47,1,16,0,0,0,,,
You're a bot!!!,0,2018-02-24 12:56:57,7,7,0,0,0,0,0,0,,,
"70% of the American population are immigrant or are kids of immigrants.

He can't stop insulting us.

What a MORON!",0,2018-02-24 12:58:06,2,1,0,0,1,0,0,0,,,
The year is 2018. In case you forgot.,0,2018-02-24 12:58:25,6,5,0,0,1,0,0,0,,,
The only skills you have is being a loser troll,0,2018-02-24 12:58:27,12,11,1,0,0,0,0,0,,,
"Who is he calling a snake?

His mom, his dad  or his wife?",0,2018-02-24 12:59:18,16,14,0,0,0,0,2,0,,,
Poor mike.  Get informed and quit making a fool of yourself.,0,2018-02-24 13:00:33,13,12,0,0,1,0,0,0,,,
People like you,0,2018-02-24 13:00:47,4,3,1,0,0,0,0,0,,,
"He isnt calling anyone a snake, if you dont understand this story and its moral then your dense as a brick!",0,2018-02-24 13:01:54,74,61,7,0,6,0,0,0,,,
And chain migration doesnt pertain to legal citizens,0,2018-02-24 13:02:17,15,13,1,0,1,0,0,0,,,
Stupid does not know own fate..Give thanks to Trump vision who can see your fate in future created by Obama/Hillary,0,2018-02-24 13:02:18,0,0,0,0,0,0,0,0,,,
There leaching on us now,0,2018-02-24 13:02:21,2,2,0,0,0,0,0,0,,,
Rick Court how about 300 year legal European descendant! Get an education and learn the difference between legal and illegal in this sovereign nation.,0,2018-02-24 13:02:22,15,14,0,0,1,0,0,0,,,
"Rick Court European immigrants who built this country for their progeny. Who toiled and bleed to be able to hand hand down an orderly, safe, and free nation to their descendants (who were also of European stock). How fast we forget...",0,2018-02-24 13:02:34,8,7,1,0,0,0,0,0,,,
Moron moron !! That’s what you are and a fake profile troll! Trumps family entered “legally” and are professionals!!! Go take a flying leap to Russia or wherever!!!,0,2018-02-24 13:02:36,1,1,0,0,0,0,0,0,,,
"For you trolls: this is a sovereign nation. If you are a U.S. citizen in this sovereign nation, than you are legal. Stop acting like just because we at one time came from somewhere else we don't have a say.  It is a stupid and ignorant comment.",0,2018-02-24 13:05:27,1,1,0,0,0,0,0,0,,,
"Troy Chase oh no its not forgotten its just selective memory in order to form a false narrative as a weapon, because they have no legal or legitimate claim or argument for illegal immigration.",0,2018-02-24 13:06:06,13,13,0,0,0,0,0,0,,,
"They contribute greatly, da....",0,2018-02-24 13:07:15,1,0,1,0,0,0,0,0,,,
"Ara Ari, yes. Who came here legally, learnt the language and built this country. Not come here, never learn to speak English, live off tax payers expense and demand that American laws and customs be changed to suit their culture. I'm an immigrant from Russia, who came here legally, started with a $8/hr job, learned the industry and made a career.  There is not a word that he has said about immigrants and his proposal regarding immigration that has felt as an insult to me as a hard working independent woman who can support herself and loves this country. If you feel insulted, then you must be either illegal or with no education or skill to support yourself or you just hate America. Oh, and by the way, nobody from Russia ever contacted me and told me to vote for Trump.",0,2018-02-24 13:07:38,5,5,0,0,0,0,0,0,,,
"Mike Carpe Yeah, he's from Ciudad Jaurez, Mexico.  It's right across the border from El Paso, TX.  I've been there.  Talk about shitholes.",0,2018-02-24 13:07:45,18,18,0,0,0,0,0,0,,,
Melania speaks seven languages how many do you speak?,0,2018-02-24 13:08:34,19,18,1,0,0,0,0,0,,,
Ara Ari you he is calling you a snake,0,2018-02-24 13:08:35,10,8,0,1,1,0,0,0,,,
"Mike they worked and legal if want to be in USA,simple!!",0,2018-02-24 13:08:36,3,3,0,0,0,0,0,0,,,
They are not dependent on the taxpayers of America to support them. Obviously the are not leeches on American wealth.,0,2018-02-24 13:11:14,0,0,0,0,0,0,0,0,,,
Ara Ari.... HILLARY,0,2018-02-24 13:11:31,6,5,0,0,1,0,0,0,,,
"Ara Ari his mom, his dad and his wife did not come to America by lottery or chain migration then commit terrorist acts!!!  I am still explaining this to you even if you know exactly the answer to your question!!!  Let’s get real shall we!!!",0,2018-02-24 13:11:37,18,18,0,0,0,0,0,0,,,
"Troy Chase oh you mean built on the backs of slaves right?  After the native Americans were killed, brutalized and forced off their land",0,2018-02-24 13:11:49,0,0,0,0,0,0,0,0,,,
Mind your business. You're just pissed because you're a loser and could never come here legally.,0,2018-02-24 13:11:56,4,4,0,0,0,0,0,0,,,
They're retired & don't take EBT & obama phones.,0,2018-02-24 13:12:21,15,15,0,0,0,0,0,0,,,
Ignorant people you are,0,2018-02-24 13:12:26,0,0,0,0,0,0,0,0,,,
Sick and tired of NON Americans having an opinion on what We Americans should do in our country...You have zero right to have an opinion on this Mike Grimm.,0,2018-02-24 13:12:50,1,0,0,0,1,0,0,0,,,
Obviously you cannot tell an illegal from an American.,0,2018-02-24 13:12:51,5,5,0,0,0,0,0,0,,,
Amen Mike!!!🎉😄🎉,0,2018-02-24 13:12:52,1,1,0,0,0,0,0,0,,,
Go bite yourself.,0,2018-02-24 13:14:03,0,0,0,0,0,0,0,0,,,
Mike Carpe are you a Russian bot?,0,2018-02-24 13:15:11,0,0,0,0,0,0,0,0,,,
"They have money, their son-in-law is a billionaire.",0,2018-02-24 13:15:27,3,3,0,0,0,0,0,0,,,
"Lol he's accomplished more than you have. You can only type insults on social media, while he's made billions and done more in office than most presidents",0,2018-02-24 13:15:39,19,17,1,0,1,0,0,0,,,
Stupid!,0,2018-02-24 13:15:51,0,0,0,0,0,0,0,0,,,
Mike Carpe LOL. they all have leeched off the taxpayers. Trump himself has spent millions on all his weekend getaways.     Melania has never produced her papers - she worked here illegally before getting visa.    No one will answer how her parents came to be here - sure looks like it was done via chain migration.   Anything they do is hypocrisy,0,2018-02-24 13:16:06,4,2,0,0,2,0,0,0,,,
Valerie Pare are you a Russian bot too?,0,2018-02-24 13:16:20,2,2,0,0,0,0,0,0,,,
They raised a smart beautiful daughter...and I'm sure they are NOT receiving any social services payments...end of story.,0,2018-02-24 13:16:24,9,9,0,0,0,0,0,0,,,
They sure aren't supported by the system...it's not rocket science!,0,2018-02-24 13:16:34,6,6,0,0,0,0,0,0,,,
I'm sure Trumps in laws are not on welfare and are not draining the government.,0,2018-02-24 13:16:37,18,18,0,0,0,0,0,0,,,
They don't sponge off others.,0,2018-02-24 13:16:50,12,12,0,0,0,0,0,0,,,
Hey taco....go eat a dog,0,2018-02-24 13:18:30,1,1,0,0,0,0,0,0,,,
